STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Geo_TRACT,Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,Area,PopDensity,2,5,8,11,12,13,14,15,17,18,19,20,21,22,7,6,0,23,max_type
09,003,416000,1400000US09003416000,09003416000,4160,CT,812079,0,"POLYGON ((-8103411.050313899 5112545.29996353, -8103344.703897386 5112926.8456474515, -8103344.926536367 5113027.749133432, -8103371.865853139 5113370.411582751, -8103333.571948307 5113679.697684432, -8103275.463174114 5113679.250516604, -8102786.993248512 5113987.205031307, -8102729.21843279 5113532.729647434, -8102714.412940513 5113430.777484319, -8102672.556811975 5113195.874286149, -8102611.665050511 5113093.925703556, -8102470.845894658 5112912.537410408, -8102340.045492977 5112186.7204709705, -8102502.349310554 5112176.586249488, -8103055.384540813 5112107.13731387, -8103197.316891576 5112085.8258314375, -8103334.796462704 5112067.19695201, -8103687.456609539 5112087.167112153, -8103411.050313899 5112545.29996353))",416000,9003416000,14000US09003416000,"Census Tract 4160, Hartford County, Connecticut","Census Tract 4160, Hartford County, Connecticut",ct,140,0,ACSSF,718,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713,1.4572961241171263,3234.071594649493,481177.0,199463.0,,116906.0,14741.0,,,,,,,,,,,,,,2
09,003,471100,1400000US09003471100,09003471100,4711,CT,2731376,0,"POLYGON ((-8092780.038943141 5136334.94190024, -8092250.269486456 5136323.138598204, -8091599.273104298 5136604.62890984, -8091483.9461118365 5135038.309280874, -8091477.489581369 5134925.222686306, -8091430.735395236 5133682.254588493, -8091383.758570122 5131500.243612801, -8091372.849260023 5131092.422562908, -8091822.2460443545 5131193.368227179, -8091934.122132603 5131812.505019881, -8091968.85381373 5132197.507047525, -8092434.280604738 5132154.047935918, -8092336.542091819 5132973.531841116, -8092384.632111843 5133540.655203774, -8092418.473237044 5133789.94919472, -8092448.418180069 5134005.043299486, -8092494.281810274 5134428.673332758, -8092641.668816085 5135743.300646839, -8092780.038943141 5136334.94190024))",471100,9003471100,14000US09003471100,"Census Tract 4711, Hartford County, Connecticut","Census Tract 4711, Hartford County, Connecticut",ct,140,0,ACSSF,767,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826,4.91202086238586,778.9054865987765,673614.0,947671.0,19937.0,1020416.0,28786.0,30421.0,,2984.0,,,,2158.0,,,,,,,11
09,003,480900,1400000US09003480900,09003480900,4809,CT,5842612,0,"POLYGON ((-8073412.673934929 5163042.196670792, -8072183.706756569 5163167.902834729, -8071323.763690192 5163448.088213702, -8071263.094567709 5163011.931548847, -8071097.5624849 5161949.417000245, -8071020.9746752335 5161461.7966380445, -8070632.135693892 5158616.418861516, -8070596.958734802 5158222.114133209, -8070790.654648783 5157738.128492437, -8071131.069651629 5157718.96124997, -8071104.130334857 5157943.430044872, -8071418.6078963475 5158519.52591129, -8071743.660809463 5158346.858225873, -8071742.547614557 5158146.19025626, -8072349.684117343 5158087.637935631, -8072374.285724808 5158351.350840689, -8072625.311176545 5158445.246974753, -8072670.840848281 5158655.955062232, -8073031.961276414 5160759.09793057, -8073164.320150968 5161559.3187147435, -8073412.673934929 5163042.196670792))",480900,9003480900,14000US09003480900,"Census Tract 4809, Hartford County, Connecticut","Census Tract 4809, Hartford County, Connecticut",ct,140,0,ACSSF,792,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446,10.563009222265729,231.562800763639,1023627.0,1102331.0,178885.0,1844866.0,104579.0,563171.0,30489.0,63036.0,,,,71606.0,19089.0,901.0,142298.0,685078.0,,,11
09,003,494202,1400000US09003494202,09003494202,4942.02,CT,2487548,0,"POLYGON ((-8095945.186024867 5109088.382892655, -8095399.609200489 5110405.199396902, -8095054.964056992 5110442.450738222, -8094855.702168473 5110586.689295947, -8094622.710474242 5111151.594853733, -8094700.411478816 5111542.473536496, -8093847.258901376 5111669.143701283, -8093654.3422238305 5111768.096617133, -8093599.239075888 5111495.53148841, -8093260.939143368 5109330.783947032, -8093936.759771974 5109164.067383138, -8094629.723602162 5109097.619944161, -8095769.523868394 5109042.793704161, -8095880.509400715 5109059.777886326, -8095945.186024867 5109088.382892655))",494202,9003494202,14000US09003494202,"Census Tract 4942.02, Hartford County, Connecticut","Census Tract 4942.02, Hartford County, Connecticut",ct,140,0,ACSSF,815,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780,4.4753916872128,621.1746801834317,755572.0,702408.0,31855.0,916407.0,66448.0,12027.0,1193.0,311.0,,,,324.0,9445.0,,,,,,11
09,003,502800,1400000US09003502800,09003502800,5028,CT,465929,0,"POLYGON ((-8092164.664798036 5124252.101405128, -8092053.679265716 5124511.450075644, -8092027.741824359 5124819.902085425, -8091877.571831279 5124817.365187546, -8091597.937270406 5124804.382250099, -8091486.840418596 5124802.143814387, -8090961.969019505 5124783.788661284, -8090983.231042246 5124535.027575756, -8090992.470559983 5124409.828729879, -8091015.068416613 5124131.681251094, -8091491.6271567 5124110.790672163, -8091725.175448384 5124098.704000874, -8091719.275515372 5123940.683368399, -8092159.098823496 5123922.926727499, -8092164.664798036 5124252.101405128))",502800,9003502800,14000US09003502800,"Census Tract 5028, Hartford County, Connecticut","Census Tract 5028, Hartford County, Connecticut",ct,140,0,ACSSF,856,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608,0.8376446945987955,3113.491933771689,298149.0,111033.0,,54969.0,1408.0,,,,,,,227.0,,,,,,,2
09,003,511400,1400000US09003511400,09003511400,5114,CT,4350933,0,"POLYGON ((-8083825.053825767 5130534.104756083, -8083664.753759024 5130937.272944984, -8079957.035479174 5131163.50253511, -8079737.290804347 5129540.890259762, -8081230.9757318115 5129113.296275233, -8082736.794483772 5128679.749810876, -8083195.43078584 5128518.817105709, -8083230.607744929 5128617.794877724, -8083487.087851719 5129307.98055308, -8083666.534870878 5129562.9871160425, -8083859.451548422 5130273.099741633, -8083825.053825767 5130534.104756083))",511400,9003511400,14000US09003511400,"Census Tract 5114, Hartford County, Connecticut","Census Tract 5114, Hartford County, Connecticut",ct,140,0,ACSSF,885,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494,7.84638831421274,317.85324663099254,1224604.0,1243133.0,71879.0,1607941.0,52866.0,83318.0,787.0,9870.0,,,,53290.0,1752.0,,,8844.0,,,11
09,005,267100,1400000US09005267100,09005267100,2671,CT,98602271,1482946,"POLYGON ((-8169068.955776134 5115961.121235378, -8168485.307685903 5116053.856542142, -8164650.573867057 5115680.08804227, -8164535.135555105 5115681.429825745, -8164386.857993368 5115737.784901206, -8161504.0171402935 5116554.225216863, -8160256.793565447 5116902.977945916, -8159080.814464707 5117439.6256731, -8158409.11265726 5116856.606073652, -8156990.234427609 5115433.650328358, -8156026.541595811 5114412.037508428, -8155327.900471593 5113734.699486324, -8155357.734095126 5112193.277914106, -8155426.863498908 5110875.917978463, -8155173.722976844 5108252.913454223, -8154543.3207004815 5101923.109116382, -8156082.535299681 5101724.662808059, -8157627.761151383 5101533.068499138, -8161049.610978876 5101104.786414621, -8162011.745337804 5100919.009925404, -8162809.572128319 5100736.065274891, -8163373.85062715 5100721.775196639, -8165130.917469831 5100531.391702874, -8165166.094428922 5100730.706493056, -8165997.873664129 5105711.644369829, -8166057.206952721 5106285.79527947, -8166295.319343529 5108176.193355405, -8166333.167970399 5108258.2764355205, -8167556.903132689 5109482.008357708, -8167977.91344687 5109806.068691293, -8168193.427981045 5109915.730206554, -8168385.788061136 5110032.991936155, -8168680.6733922465 5111919.806533359, -8168860.677008859 5113660.767597937, -8168970.660665763 5114217.3575530825, -8169068.955776134 5115961.121235378))",267100,9005267100,14000US09005267100,"Census Tract 2671, Litchfield County, Connecticut","Census Tract 2671, Litchfield County, Connecticut",ct,140,0,ACSSF,929,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497,179.42789455392708,19.489723204375984,3634225.0,7140243.0,5078141.0,69740921.0,808571.0,1369253.0,270345.0,681347.0,,,,225191.0,2328707.0,90672.0,7050408.0,1673289.0,,,11
09,007,610200,1400000US09007610200,09007610200,6102,CT,8237360,4470940,"POLYGON ((-8073440.281168643 5055011.599261847, -8072862.310372447 5055071.896687955, -8072103.111445235 5055101.230706931, -8071385.991285547 5055110.119821168, -8070877.595171091 5055175.8995205825, -8070026.001066524 5055535.769808941, -8070018.876619113 5055514.731325341, -8069834.3089033775 5054789.968711549, -8069241.977892866 5052796.559194672, -8069129.924372616 5052350.349068466, -8070611.207629624 5051636.283984762, -8071457.1244401615 5050789.344324467, -8071439.424641126 5050307.929434958, -8071810.78646241 5050266.023335912, -8072280.44339407 5050549.744500171, -8072669.059736427 5050436.166187508, -8073035.523500118 5051596.889797663, -8073100.520174175 5051584.309710939, -8073120.905549558 5052218.033370901, -8073237.6796954 5052369.548693448, -8073298.237498391 5052911.350179927, -8073568.187263565 5053145.82425961, -8073410.002267148 5053267.72932852, -8073428.815261093 5053500.286396158, -8073386.625174081 5053931.642723494, -8073149.069380728 5054014.894340318, -8073298.014859411 5054445.681063376, -8073595.905816775 5054654.711387352, -8073440.281168643 5055011.599261847))",610200,9007610200,14000US09007610200,"Census Tract 6102, Middlesex County, Connecticut","Census Tract 6102, Middlesex County, Connecticut",ct,140,0,ACSSF,993,,,,,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,15.230595373357989,244.24521227234385,1509171.0,1260022.0,46694.0,3153609.0,121277.0,255427.0,26648.0,46236.0,42165.0,1351795.0,193898.0,204839.0,349010.0,,33993.0,,,,11
09,009,140900,1400000US09009140900,09009140900,1409,CT,980989,0,"POLYGON ((-8121589.077882477 5060433.797407174, -8121529.18799643 5060394.07087833, -8121423.3231606865 5060302.018616673, -8121139.347139673 5059978.879135867, -8120866.72570672 5059717.855549037, -8120787.132270803 5059643.1516298605, -8120483.564019408 5059439.201014354, -8119912.161073166 5059161.2955878, -8120026.152231739 5058804.254429227, -8120070.902667039 5058658.418249719, -8120155.839438513 5058366.011485143, -8120292.428453716 5058407.359902459, -8120603.455110994 5058502.951007016, -8121484.326241641 5058769.277258668, -8121514.827782118 5059167.0759392595, -8121608.447473875 5060361.904368342, -8121589.077882477 5060433.797407174))",140900,9009140900,14000US09009140900,"Census Tract 1409, New Haven County, Connecticut","Census Tract 1409, New Haven County, Connecticut",ct,140,0,ACSSF,1021,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4391,1.7582065450908002,2497.431267253776,532431.0,142076.0,,276201.0,4037.0,18075.0,,4132.0,,,,1082.0,12879.0,16.0,,,,,2
09,009,165100,1400000US09009165100,09009165100,1651,CT,4735203,582965,"POLYGON ((-8115479.418949779 5063158.419195268, -8115387.246411402 5063754.504900032, -8115432.776083135 5064096.15867158, -8115258.672399536 5064480.978504686, -8114904.4537798315 5065246.95650511, -8114520.846814558 5066076.921123446, -8113821.871731867 5065916.884864999, -8113158.741525212 5065720.514064143, -8113173.880975959 5065421.071115467, -8113401.084056668 5065165.980933463, -8113461.641859662 5064806.7897923235, -8113390.286066063 5064624.678167791, -8113287.760815042 5064566.397241628, -8112627.190956674 5064619.932633928, -8112347.333756819 5064354.0381668145, -8112213.305089904 5064015.341041005, -8112401.435029345 5063719.064944847, -8112657.247219188 5063602.366095563, -8112924.636636073 5063731.965666612, -8113092.506428189 5063585.461931941, -8112826.786803666 5063308.17856012, -8112981.966173831 5063123.426252726, -8113282.083521011 5063170.429514104, -8113718.45592492 5062792.185781985, -8113851.927994381 5062572.007602032, -8113994.416942597 5061747.977864548, -8113949.1099098455 5061524.117231831, -8114372.12397486 5061183.147431191, -8114266.036500132 5060912.455630924, -8114446.151436237 5060975.606489605, -8114940.63261434 5060857.161908261, -8115041.376753508 5061100.575250936, -8115300.417208583 5061223.173697207, -8115421.755453548 5061731.966468184, -8115415.0762841 5062214.543821381, -8115404.278293494 5062412.770753852, -8115479.418949779 5063158.419195268))",165100,9009165100,14000US09009165100,"Census Tract 1651, New Haven County, Connecticut","Census Tract 1651, New Haven County, Connecticut",ct,140,0,ACSSF,1070,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226,9.387408917443155,450.1774703930799,1159034.0,636500.0,165154.0,787106.0,100317.0,41248.0,,518.0,1420.0,1256732.0,238179.0,228451.0,670696.0,583.0,,,,,18
09,001,070300,1400000US09001070300,09001070300,703,CT,1074851,214804,"POLYGON ((-8150526.356875206 5036953.515268651, -8150422.495790296 5037077.878335991, -8150049.68681563 5037123.720059519, -8149527.487084319 5037181.687968831, -8148705.503964301 5037277.956870159, -8148252.990234228 5037328.23593926, -8148525.500347689 5037024.199432179, -8149295.051987543 5036242.118223797, -8149425.629750242 5036082.131319887, -8149839.849575486 5035644.472694065, -8150162.676098785 5035378.338598902, -8150385.315080372 5035260.059124625, -8150440.863506278 5035832.101623678, -8150445.204966418 5036059.952197864, -8150491.62519408 5036498.07319074, -8150662.055334484 5036785.679414729, -8150526.356875206 5036953.515268651))",70300,9001070300,14000US09001070300,"Census Tract 703, Fairfield County, Connecticut","Census Tract 703, Fairfield County, Connecticut",ct,140,0,ACSSF,583,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,2.276465751685284,517.0295222445839,921113.0,116221.0,,18577.0,3730.0,,,,,503.0,5595.0,16781.0,206534.0,,,,,,2
09,003,417300,1400000US09003417300,09003417300,4173,CT,588326,0,"POLYGON ((-8100870.071617052 5115005.641983119, -8100666.690907373 5115048.725204692, -8100354.328416205 5115389.8199646175, -8099852.166193238 5115499.0980811585, -8099746.857954947 5115821.423599969, -8099501.843755712 5115961.121235378, -8099410.339134279 5115167.689569103, -8099586.335249224 5114869.237904184, -8099975.619508527 5114868.194383187, -8100409.54288364 5114438.869665143, -8100761.646433019 5114424.2610371765, -8100852.7057764875 5114901.438036388, -8100870.071617052 5115005.641983119))",417300,9003417300,14000US09003417300,"Census Tract 4173, Hartford County, Connecticut","Census Tract 4173, Hartford County, Connecticut",ct,140,0,ACSSF,729,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,1.0666158070255953,1813.2114555785786,381334.0,120797.0,2.0,69270.0,14411.0,2591.0,,,,,,1700.0,4131.0,,,,,,2
09,003,504000,1400000US09003504000,09003504000,5040,CT,928643,0,"POLYGON ((-8093283.537 5129462.058647594, -8092935.774910761 5130151.558645812, -8092895.254616112 5130290.868163836, -8092736.40170275 5130951.010826968, -8092729.165935849 5131177.688727221, -8092346.115568031 5131171.118277734, -8091938.018314781 5131205.463858989, -8091822.2460443545 5131193.368227179, -8091804.9915232835 5130477.214612484, -8092230.120658621 5130473.929627644, -8092273.646579524 5130132.745297191, -8092395.207463468 5129783.062644607, -8092465.004784196 5129103.29343233, -8092838.370356318 5129210.040728152, -8093048.430235444 5129209.742132657, -8093131.363256085 5129174.209335278, -8093189.138071806 5129044.7695460385, -8093369.9209248535 5129172.716363485, -8093283.537 5129462.058647594))",504000,9003504000,14000US09003504000,"Census Tract 5040, Hartford County, Connecticut","Census Tract 5040, Hartford County, Connecticut",ct,140,0,ACSSF,865,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248,1.6662432402659035,1949.295229837917,547072.0,182774.0,643.0,178672.0,11976.0,,,,,,,4277.0,,,,,,,2
09,009,142100,1400000US09009142100,09009142100,1421,CT,610089,0,"POLYGON ((-8117253.740313533 5058160.013046506, -8116531.499457266 5058789.433578784, -8116257.430870934 5059026.866338361, -8116111.268379521 5059149.290253513, -8115877.052170892 5059154.774169792, -8115673.33750274 5059119.795730159, -8115636.82470976 5058782.4677869305, -8115819.16603568 5058736.819743334, -8115988.92825914 5058690.72729478, -8115996.720623495 5058660.344932863, -8116058.6142603755 5058577.942520055, -8116059.7274552835 5058529.479558731, -8116032.676819022 5058236.187496936, -8116053.4935638 5057994.921065386, -8116281.587200435 5058009.444304245, -8116781.856992061 5057907.337506077, -8116814.807561334 5057900.224155407, -8117328.769650327 5057784.632940993, -8117253.740313533 5058160.013046506))",142100,9009142100,14000US09009142100,"Census Tract 1421, New Haven County, Connecticut","Census Tract 1421, New Haven County, Connecticut",ct,140,0,ACSSF,1032,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1.093491186632435,1550.0810804154708,401846.0,66765.0,860.0,91892.0,6127.0,,,,,,,37872.0,11017.0,,,,,,2
09,001,044100,1400000US09001044100,09001044100,441,CT,1014735,194115,"POLYGON ((-8173482.996225069 5026486.859086144, -8173308.558582995 5027029.282788534, -8173082.134738723 5027373.92667402, -8173015.677002718 5028070.194899361, -8172605.798637618 5028051.875298961, -8172371.471109498 5028087.923577848, -8172027.827841419 5028201.387887376, -8172017.029850812 5027951.561326264, -8172449.728711526 5027739.856449647, -8172563.274592134 5027561.691096434, -8172526.539160172 5027186.461336128, -8172461.63989704 5026947.592312148, -8172045.750279436 5026290.548176746, -8171904.040567657 5026142.098997572, -8172204.157914835 5026050.667250185, -8172505.277137431 5025928.956535417, -8172730.921745269 5025842.8441726845, -8173013.227973921 5025692.334004911, -8173159.724423804 5025685.244280288, -8173378.6898621945 5026203.250921682, -8173463.181355707 5026210.045603706, -8173482.996225069 5026486.859086144))",44100,9001044100,14000US09001044100,"Census Tract 441, Fairfield County, Connecticut","Census Tract 441, Fairfield County, Connecticut",ct,140,0,ACSSF,546,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,2.1286837694348804,1526.2952847442152,787329.0,135791.0,243.0,48522.0,6661.0,,,,,,8305.0,60296.0,160012.0,612.0,,,,,2
09,009,142400,1400000US09009142400,09009142400,1424,CT,1188577,36612,"POLYGON ((-8116223.812384713 5060889.478308267, -8116228.376483835 5061338.06482667, -8116140.211447127 5061265.12733187, -8116110.489143087 5060787.04458649, -8115707.623905905 5060394.515577376, -8115337.152640546 5060276.078121668, -8115202.010778723 5059912.770280518, -8114970.2435988905 5059664.940213277, -8114885.974744361 5059098.008376263, -8114882.523840145 5059080.371030526, -8114856.697718281 5058937.050263724, -8114801.928528813 5058643.153004545, -8114773.542058659 5058494.206975208, -8114687.2694532955 5058024.263958235, -8115299.749291638 5057966.319240446, -8115651.630202036 5057935.790961125, -8115764.842124172 5057933.123446154, -8116053.4935638 5057994.921065386, -8116032.676819022 5058236.187496936, -8116059.7274552835 5058529.479558731, -8116058.6142603755 5058577.942520055, -8115996.720623495 5058660.344932863, -8115988.92825914 5058690.72729478, -8115819.16603568 5058736.819743334, -8115636.82470976 5058782.4677869305, -8115673.33750274 5059119.795730159, -8115877.052170892 5059154.774169792, -8115701.16737544 5059286.9819585, -8115616.564562437 5059489.1507306155, -8115558.789746716 5059933.225438544, -8115859.575010839 5060211.301304042, -8115973.900127883 5060521.403874723, -8116345.37326866 5060742.8694527475, -8116223.812384713 5060889.478308267))",142400,9009142400,14000US09009142400,"Census Tract 1424, New Haven County, Connecticut","Census Tract 1424, New Haven County, Connecticut",ct,140,0,ACSSF,1035,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179,2.1705594224339295,2846.7315550712988,732517.0,148518.0,3.0,211066.0,13658.0,10810.0,160.0,17893.0,,,2127.0,31365.0,55248.0,17.0,,,,,2
09,001,110302,1400000US09001110302,09001110302,1103.02,CT,7856032,1443071,"POLYGON ((-8144524.78916807 5052342.888933784, -8144402.003769724 5052752.420572133, -8143986.225471611 5053629.750525218, -8143535.826811861 5054464.791373019, -8143123.388098473 5055108.045693781, -8142768.946839786 5055820.830959813, -8142656.736793066 5055940.9917913135, -8142721.636056201 5056163.389577367, -8142606.643022209 5056185.170315239, -8142424.30169629 5055625.702434684, -8142347.26860866 5055646.148519065, -8141768.6298955185 5055070.267022844, -8141518.6063191965 5054668.192591046, -8141613.00524739 5054129.107244443, -8141276.26378774 5054123.033631913, -8140846.793192259 5053591.6813736865, -8140554.802167908 5053622.195934588, -8140309.676649182 5053805.137190638, -8140065.775644853 5053761.14209469, -8139728.032309786 5053494.657560308, -8139901.356756953 5053287.429805919, -8139548.696610119 5053101.684042611, -8139099.188506297 5052725.759756799, -8139043.751399881 5052608.156815392, -8139082.82454115 5052086.3665581895, -8138966.050395307 5051778.163627484, -8139032.285492329 5051743.5080737695, -8142341.257356159 5050346.874135005, -8142673.657355667 5050081.520197101, -8142727.647308703 5050208.125102027, -8143606.959966479 5052113.321822718, -8143786.74094411 5052116.135838182, -8144221.443555659 5052091.550257072, -8144680.747774671 5052070.074951222, -8144524.78916807 5052342.888933784))",110302,9001110302,14000US09001110302,"Census Tract 1103.02, Fairfield County, Connecticut","Census Tract 1103.02, Fairfield County, Connecticut",ct,140,0,ACSSF,646,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537,16.47092449539719,154.02899823315724,2044975.0,1361174.0,47165.0,4081810.0,68156.0,217475.0,37494.0,68996.0,,,405.0,18581.0,1347845.0,944.0,,,,,11
09,001,110500,1400000US09001110500,09001110500,1105,CT,13451042,74156,"POLYGON ((-8149121.059623434 5056597.976438247, -8147448.929552228 5059594.683324639, -8147395.496196645 5059720.671779514, -8147269.037255106 5059943.453033801, -8146885.541609324 5060619.535920652, -8146428.797738598 5061579.859526712, -8146235.324463599 5061842.415992394, -8146005.672354093 5062263.9148458745, -8145641.657619198 5061769.326434325, -8145073.928216152 5061409.816883423, -8145075.264050041 5061235.181609361, -8145296.010600287 5060899.113953048, -8145425.141209606 5060468.039434415, -8145377.607787036 5060086.788732742, -8144767.910935963 5059810.19869201, -8144507.200688525 5059571.412695694, -8144326.195196494 5059556.590668266, -8143820.9160277825 5059546.067042598, -8143464.693657245 5059434.754464595, -8142988.357556141 5059421.711263774, -8142496.882004288 5059763.360005157, -8142043.700357269 5059454.467517437, -8142021.102500637 5059200.868832387, -8141760.0582947275 5059163.3705853615, -8141297.637129972 5059303.582167445, -8141103.60725752 5059025.532430154, -8140987.389709131 5058396.392921483, -8140803.37859085 5057930.604127135, -8140594.097948158 5057721.799322532, -8140444.15059406 5057706.8319406565, -8140807.6087315 5057360.069385979, -8141128.876781929 5056923.818274812, -8141291.62587747 5056894.923261458, -8141583.950860293 5056847.209633666, -8141944.29205199 5056556.191240356, -8142508.347911841 5056289.9259784, -8142606.643022209 5056185.170315239, -8142721.636056201 5056163.389577367, -8143625.772960423 5056402.239534877, -8144015.725136671 5057039.99191844, -8144472.357687906 5056863.212935985, -8144542.934245069 5057071.9991881065, -8144780.935316386 5057425.568026372, -8145091.405376206 5057227.2952237595, -8145716.464317013 5057297.831270285, -8146200.370143489 5057327.468418239, -8146878.19452293 5057051.846450399, -8147875.839799418 5056894.626902795, -8148119.629484257 5056814.314039904, -8147898.660295031 5056306.521039127, -8148174.176034745 5056214.063206528, -8148397.371613785 5055669.409696645, -8148676.560896696 5055943.658756433, -8149121.059623434 5056597.976438247))",110500,9001110500,14000US09001110500,"Census Tract 1105, Fairfield County, Connecticut","Census Tract 1105, Fairfield County, Connecticut",ct,140,0,ACSSF,648,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6080,23.920435550765024,254.17597380686277,1933908.0,2816200.0,87130.0,7432274.0,93131.0,418050.0,7883.0,31753.0,,,,30493.0,138381.0,750.0,,493831.0,,,11
09,001,200302,1400000US09001200302,09001200302,2003.02,CT,23193278,100790,"POLYGON ((-8173213.8256963305 5062429.672864565, -8173141.134068842 5063164.498490589, -8172905.693345814 5064194.475343472, -8172899.014176367 5065202.464348695, -8172744.0574451815 5066184.453927571, -8172556.150144723 5066877.883885992, -8172459.302187734 5066627.205060074, -8172257.257311943 5066616.377068143, -8172038.625832024 5066263.361519765, -8171961.147466434 5065871.05476631, -8171667.486649721 5065345.72982534, -8171311.932196127 5065096.277230841, -8171230.891606829 5065117.188288777, -8170949.809892577 5065336.238050969, -8170959.939966239 5065392.743907871, -8170982.871781342 5065624.109921604, -8171227.663341597 5066528.121970502, -8171498.503662695 5066862.60564104, -8171678.062001347 5067330.012219542, -8170839.269638218 5067234.037012893, -8170608.615653295 5067245.607389059, -8170263.413912345 5067135.689375571, -8169895.502995273 5066803.421211734, -8169758.134743635 5066550.519406257, -8169638.13233256 5066555.414217019, -8169942.479820388 5067480.72637151, -8170333.322552564 5067881.851095674, -8170161.222619796 5067908.702125687, -8169841.067764275 5067839.572000969, -8169873.461736097 5068253.915117282, -8169698.133538096 5068429.715907858, -8169778.840168922 5069137.5504902275, -8170079.736752536 5069394.971248186, -8170328.090536496 5069292.74396934, -8170666.167830036 5069435.476696045, -8170657.373590263 5069450.017154707, -8170329.871648348 5069895.737356681, -8170126.045660707 5070079.877446111, -8169840.065888859 5070295.478649664, -8169425.400785654 5070293.401257884, -8169220.684242084 5070353.6458011465, -8168403.265221189 5070873.456097693, -8167456.938229955 5071084.177928583, -8167329.922690961 5071088.036258544, -8166741.599182118 5069282.061355398, -8166717.108894143 5069175.680970301, -8166477.88330843 5068374.527466641, -8165825.439772889 5066735.188986772, -8165433.929123769 5065260.749115239, -8165162.532205216 5064599.170950702, -8165030.062011171 5064139.459405204, -8166424.227313867 5063634.54340109, -8166827.203870539 5063556.250420707, -8168707.390070038 5063095.8471585605, -8168831.066024308 5063051.809736029, -8170080.738627954 5062723.537097003, -8170215.657850795 5062682.91153922, -8172793.3719796045 5062065.542710322, -8173415.981891612 5061954.349349331, -8173213.8256963305 5062429.672864565))",200302,9001200302,14000US09001200302,"Census Tract 2003.02, Fairfield County, Connecticut","Census Tract 2003.02, Fairfield County, Connecticut",ct,140,0,ACSSF,653,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326,41.36285792421713,128.76286280213083,1921840.0,2821016.0,472495.0,16234852.0,285557.0,576211.0,85161.0,178263.0,,,4.0,60616.0,310712.0,20440.0,146309.0,165800.0,,,11
