STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Geo_TRACT,Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,Area,PopDensity,2,5,8,11,12,13,14,15,17,18,19,20,21,22,7,6,0,23,max_type
09,009,361401,1400000US09009361401,09009361401,3614.01,CT,425295,0,"POLYGON ((949021.8373007227 673474.575883553, 949320.961137055 673958.9072415063, 949780.9395431303 674774.8395289032, 949965.797546177 674760.6032573769, 950549.0385942999 673971.9850989751, 951358.8507416545 673522.8700711062, 952156.0502983447 673071.2576384133, 951710.4708571854 672286.2216788646, 950455.7431798516 672973.0868918537, 950024.0764982514 672168.3776769993, 949655.7909034548 672372.1078134666, 949522.5449890089 672117.3343136159, 948558.4342443843 672623.3223854753, 949021.8373007227 673474.575883553))",361401,9009361401,14000US09009361401,"Census Tract 3614.01, New Haven County, Connecticut","Census Tract 3614.01, New Haven County, Connecticut",ct,140,0,ACSSF,1190,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,4601162.024554038,0.0007971899229859258,328563.0,51880.0,,46182.0,839.0,,,,,,,,,,,,,,2
09,011,690500,1400000US09011690500,09011690500,6905,CT,971897,394888,"POLYGON ((1176801.4483039647 691489.9397881813, 1177288.1947907319 692006.6164533199, 1177401.991084294 692134.9994537327, 1177567.353213348 692746.2053436367, 1177624.8844296117 693018.8264309815, 1177581.6833041215 693912.3223459293, 1178449.2027204249 692883.6346916463, 1178622.7597007416 691600.1440566204, 1179482.398796476 691557.4414984289, 1180066.8657723614 692104.429837143, 1180858.806192796 690928.7760512803, 1182068.2610557894 691028.0289989494, 1182269.1119714605 689899.9988300874, 1182332.7016963495 688770.9153508295, 1179468.3011345614 689211.1055601652, 1179131.923087494 689396.9466411484, 1177079.707709872 688674.6477760503, 1177620.0710684012 689334.9310182302, 1176871.229415556 690157.9308910271, 1177065.7855284584 690834.2095828389, 1176861.8481072362 691121.6397806352, 1176801.4483039647 691489.9397881813))",690500,9011690500,14000US09011690500,"Census Tract 6905, New London County, Connecticut","Census Tract 6905, New London County, Connecticut",ct,140,0,ACSSF,1199,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,14279202.03357563,0.00018880606869072357,728396.0,82446.0,,97907.0,9796.0,,,,,,,13364.0,394682.0,,,,,,2
09,011,696300,1400000US09011696300,09011696300,6963,CT,9056103,430813,"POLYGON ((1176336.752152908 763021.7353848607, 1176915.5633904552 764607.8694512, 1179682.436282529 768704.4271191055, 1181162.1403299025 769801.2363761724, 1186244.0564063764 773181.0951507101, 1187014.4322835973 770873.6556651313, 1187495.3093979878 769996.3663910918, 1187743.5611385903 769712.6537064547, 1187575.793453737 769095.1369704515, 1187493.0388021236 767073.2051389376, 1186328.512763095 765622.1080013844, 1186804.9108053087 765598.9015646036, 1187085.8425842614 765098.2639439284, 1187367.5118961278 763711.4390351252, 1187349.1045395627 762787.2005708717, 1186889.542875331 761573.0624300734, 1186084.9839473208 762449.9988919384, 1185600.9227269732 761558.1783390573, 1184795.3061204075 760404.4089544698, 1183907.5133075446 760267.7671510727, 1183880.6958071915 759984.7928994969, 1182902.5473949162 759706.1039590233, 1182719.551197242 760218.8421196464, 1182088.1596917151 760484.3495635216, 1181658.7105867593 760405.619013426, 1181382.1274797285 759776.019352541, 1180615.0822366502 759774.5226352405, 1179133.674323015 759791.6796957719, 1178185.4317790875 759823.1427146936, 1175509.1156158275 760429.151793023, 1176336.752152908 763021.7353848607))",696300,9011696300,14000US09011696300,"Census Tract 6963, New London County, Connecticut","Census Tract 6963, New London County, Connecticut",ct,140,0,ACSSF,1212,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,101964816.1500414,2.6018778831475614e-05,1212689.0,1388509.0,176828.0,5861549.0,153051.0,94445.0,10464.0,51048.0,,,,31639.0,362705.0,7089.0,63312.0,59552.0,,,11
09,011,696800,1400000US09011696800,09011696800,6968,CT,1115060,57255,"POLYGON ((1181829.2300811573 754246.583558381, 1183495.2884789333 754474.0707169789, 1183922.716065036 755107.7807108044, 1184156.334238437 754783.470773311, 1185260.557827326 755665.1656205546, 1185550.4694792512 755356.6144492599, 1185638.5928511708 755327.0615336772, 1186224.7148946198 755130.5255414298, 1186312.7835154515 754969.066148206, 1187309.601603671 753462.9039855446, 1188240.791517046 753750.5087477532, 1187047.5468611543 753255.3159872973, 1186255.5996074346 752424.4587802509, 1186429.1106824365 752333.2707463591, 1185432.1897430313 751792.3378680625, 1184598.729802562 752126.8876669595, 1183752.339132119 751379.1356661962, 1183677.7403096156 751957.9323765361, 1183281.9499705322 752499.2580970377, 1182076.6445979162 753585.66532928, 1181829.2300811573 754246.583558381))",696800,9011696800,14000US09011696800,"Census Tract 6968, New London County, Connecticut","Census Tract 6968, New London County, Connecticut",ct,140,0,ACSSF,1217,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581,12543401.394409224,0.0002854887512087514,601262.0,140016.0,3722.0,332186.0,22273.0,,,,,,,9831.0,56023.0,,,,,,2
09,011,702400,1400000US09011702400,09011702400,7024,CT,2862055,472835,"POLYGON ((1181266.4325298292 695357.9921706775, 1183102.737835557 695298.8569533322, 1183287.158341875 695268.9447788934, 1184649.76962053 695093.6803139102, 1185447.057006375 694234.1358035889, 1186363.721784265 693212.3136858044, 1186346.512035692 692677.270084117, 1187275.1270183246 691927.7679305797, 1187841.6676310666 691144.0954978003, 1188195.6991676446 690192.228572019, 1188248.942520648 686768.9486838726, 1188069.837428961 686846.598478215, 1186914.896707011 687262.3372065707, 1185489.3806041896 687942.7399125509, 1184495.9731448165 688113.9039047423, 1183163.770828739 689882.4759752303, 1183054.5802006696 689871.4306122601, 1182269.1119714605 689899.9988300874, 1182068.2610557894 691028.0289989494, 1181768.024619516 693735.2444626897, 1181706.61840538 693974.8994670198, 1181266.4325298292 695357.9921706775))",702400,9011702400,14000US09011702400,"Census Tract 7024, New London County, Connecticut","Census Tract 7024, New London County, Connecticut",ct,140,0,ACSSF,1224,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690,35752601.7019127,0.00010320927217452238,1030324.0,613179.0,14277.0,1095958.0,48746.0,22030.0,266.0,235.0,,,,48841.0,447671.0,,,,,,11
09,011,708100,1400000US09011708100,09011708100,7081,CT,100908167,2152833,"POLYGON ((1236629.5776955092 795551.5307374983, 1239294.671400727 795909.9895915672, 1243823.5982979948 796720.8306312184, 1246811.294466177 796580.5945811559, 1254171.678199801 795961.553066408, 1254896.4321907982 795977.380829478, 1263049.3076627145 795356.6024211452, 1263011.751171722 793364.0524773296, 1262753.5778851185 779681.2726731034, 1262753.0811672194 779660.190156038, 1262539.2748545392 770590.6367850167, 1262313.9027586216 761041.5997677577, 1262150.5339163458 754126.7641066338, 1261969.1152646102 746454.930483171, 1248902.2449948424 748537.7750303147, 1247223.7164159117 748912.9989225147, 1242806.249867573 749593.1374628958, 1239618.6247535455 770634.4223013305, 1239315.4910539722 772953.2996822101, 1239268.0751620985 773069.4273508046, 1236978.22307824 789680.4965502371, 1236782.2615754853 791472.8464413591, 1236590.5472226816 795545.6736822432, 1236629.5776955092 795551.5307374983))",708100,9011708100,14000US09011708100,"Census Tract 7081, New London County, Connecticut","Census Tract 7081, New London County, Connecticut",ct,140,0,ACSSF,1237,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586,1107740836.5895967,2.3344810578271375e-06,1811587.0,2343287.0,1837967.0,77603910.0,412634.0,11082707.0,494242.0,1362609.0,,,18887.0,272727.0,1936473.0,470527.0,1911217.0,1333158.0,20938.0,,11
09,011,715100,1400000US09011715100,09011715100,7151,CT,74924890,2172864,"POLYGON ((1116954.9483286468 749799.9781134232, 1119289.0046213947 750189.8561568729, 1122195.9643657862 750988.1082355728, 1124366.8553335653 751592.2669970824, 1145340.186902947 757498.5761292415, 1143986.6961243406 754386.8414315563, 1143361.693639363 752561.857672113, 1143182.2211287275 751539.7693165528, 1143053.6752059332 750154.3366321321, 1143150.9446368203 749421.7867161137, 1143434.987034826 748194.8084199738, 1143946.5479785355 746897.0690702039, 1145632.3331375194 743521.5426760518, 1145873.4414212797 741424.916909905, 1146177.4268339216 736073.3030803796, 1146502.2834549793 734190.3695962126, 1147282.9122049334 727863.7432443122, 1144605.652985404 727497.8071031215, 1144885.4943565892 723783.5794702898, 1139271.973893327 722621.0692090883, 1129787.974124142 721565.5414800439, 1127065.042377159 721049.763293546, 1122061.8256299938 718711.127369318, 1121873.3618863425 720005.1501713429, 1119874.6203828142 735345.8028213774, 1119132.8868728057 735225.458251049, 1117262.179092604 747652.3828022724, 1116954.9483286468 749799.9781134232))",715100,9011715100,14000US09011715100,"Census Tract 7151, New London County, Connecticut","Census Tract 7151, New London County, Connecticut",ct,140,0,ACSSF,1247,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169,829148200.2898848,5.02805167826746e-06,2764231.0,4073278.0,1636141.0,56284323.0,614216.0,3441282.0,467302.0,1064022.0,,,,409806.0,2608185.0,261298.0,2641042.0,765533.0,,,11
09,011,870300,1400000US09011870300,09011870300,8703,CT,3933564,1343426,"POLYGON ((1172392.0635662035 696658.9760528954, 1173319.786714378 697902.072261814, 1173450.58624506 698068.8205911474, 1175489.6245398838 700809.3729939379, 1175714.3982962184 700918.8936357208, 1180306.6140040492 702419.62985168, 1180251.9852254544 698811.8597573754, 1181013.836492494 696084.8205295965, 1181266.4325298292 695357.9921706775, 1181706.61840538 693974.8994670198, 1181768.024619516 693735.2444626897, 1182068.2610557894 691028.0289989494, 1180858.806192796 690928.7760512803, 1180066.8657723614 692104.429837143, 1179482.398796476 691557.4414984289, 1178622.7597007416 691600.1440566204, 1178449.2027204249 692883.6346916463, 1177581.6833041215 693912.3223459293, 1177670.5214334596 694146.189618114, 1174076.8431992668 695685.6395448231, 1173252.0213156806 696057.0956430415, 1172286.6364911583 696398.0441908333, 1172392.0635662035 696658.9760528954))",870300,9011870300,14000US09011870300,"Census Tract 8703, New London County, Connecticut","Census Tract 8703, New London County, Connecticut",ct,140,0,ACSSF,1252,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6755,56997482.114168294,0.00011851400710069014,1601727.0,753836.0,43286.0,1366028.0,55732.0,35948.0,1075.0,447.0,,,5657.0,105983.0,1323737.0,1797.0,,,,,2
09,015,800400,1400000US09015800400,09015800400,8004,CT,5832523,32908,"POLYGON ((1139822.7742711136 820979.2223009813, 1140732.9348791044 820912.847768171, 1141548.6232167503 820483.3665267065, 1141312.0448743678 820640.4609359528, 1142224.4473019782 820295.7581268384, 1143902.9715461824 820547.1669850298, 1144699.2070101392 820451.8277465987, 1145482.364795981 820485.7956713585, 1146864.612034344 819812.9367702098, 1147678.5538122675 819817.6529377783, 1148259.0259119559 819650.0266703758, 1148443.4984308153 819667.9488391355, 1149216.891589545 819954.1420878188, 1149987.939831262 820992.8269319412, 1150561.5303347374 820746.5036218698, 1150901.308009354 821070.4375928772, 1151797.3164461278 821044.4829620172, 1152084.497708372 820714.3660287493, 1152118.242661155 820096.5650282966, 1152525.7878152924 819354.7318376973, 1152808.2876064645 818993.2554232662, 1153999.0109141504 819135.0953516222, 1154704.063916199 818925.806243664, 1155547.7913409611 817689.4864013655, 1155087.721957247 816474.1083537817, 1154021.6837779395 817209.4030439487, 1153788.2162338612 817164.5170240635, 1153479.1148590224 817033.872333356, 1152245.520921281 817551.7058831789, 1152811.1509113899 816864.4653322849, 1153582.677077513 816227.0423711971, 1153947.9489214898 815242.2714786199, 1150632.9765733727 814130.24058216, 1150531.1687206633 813905.8517544364, 1149022.1666860997 813906.4779439046, 1148513.7294156915 813671.152696305, 1147158.7515618484 814110.5072153417, 1147045.9023240153 814206.3686918818, 1146222.762128683 814905.6313101021, 1145511.958084384 815509.414524911, 1140617.640384698 820100.2845349455, 1139822.7742711136 820979.2223009813))",800400,9015800400,14000US09015800400,"Census Tract 8004, Windham County, Connecticut","Census Tract 8004, Windham County, Connecticut",ct,140,0,ACSSF,1290,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866,63222015.656966545,6.114958467911484e-05,811223.0,601384.0,245675.0,3555176.0,61529.0,87916.0,,15063.0,,,,186173.0,76239.0,4152.0,187889.0,40927.0,,,11
09,015,820000,1400000US09015820000,09015820000,8200,CT,64988483,1052941,"POLYGON ((1177423.9132618078 837261.367387684, 1178253.2769375488 841354.4253998615, 1179167.6744989227 858076.0107159798, 1179203.9769973606 864446.9146357778, 1192205.9791228708 864504.9875978951, 1195731.669475717 864595.6136805887, 1198576.18389319 863337.42035605, 1200009.5685550077 857687.6647254647, 1200531.41508521 854895.9680492209, 1199642.0999135152 846742.3830111215, 1198377.088304104 838346.6670374078, 1192207.7001499883 827672.4229586457, 1190367.3960415768 828003.6812433777, 1182599.7491944688 829293.8359439035, 1176667.2637144618 832638.6897921696, 1177423.9132618078 837261.367387684))",820000,9015820000,14000US09015820000,"Census Tract 8200, Windham County, Connecticut","Census Tract 8200, Windham County, Connecticut",ct,140,0,ACSSF,1295,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,710563724.4242027,2.496609296284497e-06,1439949.0,2421223.0,3061492.0,48731120.0,308277.0,3198725.0,252860.0,1139216.0,,,,213133.0,1507819.0,431478.0,2109990.0,1198533.0,,,11
09,005,310100,1400000US09005310100,09005310100,3101,CT,3365875,18317,"POLYGON ((898570.9118760478 859503.1596185319, 899153.9971652445 860207.9626451499, 901587.0777250789 862368.4223220471, 902755.8618370462 863573.3880988422, 903027.4476274778 864003.3581904856, 903276.1629513182 863644.855003404, 904059.4670680208 861376.1535376653, 904214.0298096762 861179.4754629957, 904393.3657119353 861041.731187447, 905798.9942994268 860561.2501174642, 906347.5625389693 860392.5303579717, 906915.1316427832 860339.6284368035, 906792.6873428286 859774.1950951598, 905930.4031771322 859544.4053254023, 905578.3178289067 859500.6281571814, 903748.4293695671 858898.3888512873, 902841.5092196541 857907.6574748084, 902891.3042849023 857686.9886528564, 902768.0649406536 856823.4991010863, 902766.634697812 855948.5755541484, 902250.0406829062 855497.7617865668, 901799.3081144614 855219.7756594945, 901276.0430450196 854876.8740802513, 900983.4365827969 854667.4778312332, 900731.1896851128 854461.1947489056, 900703.1573971219 854796.562519355, 898784.6889591669 854633.4577359115, 898720.0487262872 856276.8247011862, 898785.5666928252 856868.3326214383, 898689.7430689763 858104.7983230134, 898608.0056661344 859318.2475135969, 898570.9118760478 859503.1596185319))",310100,9005310100,14000US09005310100,"Census Tract 3101, Litchfield County, Connecticut","Census Tract 3101, Litchfield County, Connecticut",ct,140,0,ACSSF,941,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,36583441.69633169,0.00011469669898282816,1306363.0,844127.0,10456.0,1199198.0,10325.0,,,,,,,10977.0,17313.0,,,,,,2
09,005,342100,1400000US09005342100,09005342100,3421,CT,50181137,740227,"POLYGON ((860254.2413718781 803314.3679479144, 870291.1594420148 803944.3379746936, 877423.647095231 804416.0142157745, 878253.3697713445 804508.2847389462, 881346.0725204969 804626.9994377036, 885041.9321725916 804840.466898922, 885458.2205122872 802059.5998159779, 886370.8144375575 797330.1470180661, 886422.7603976302 796594.9239509671, 888369.9896872822 784875.3071717031, 888496.5892913912 784235.9397065111, 882515.1564988918 783680.0810675494, 880093.2760369205 783346.4430950849, 878156.2029225086 783173.0649770832, 873946.7663522777 782688.2817160324, 863372.3610649055 781551.8608239207, 862295.2710599918 781399.2392707788, 860837.7743858102 796895.7995939543, 860254.2413718781 803314.3679479144))",342100,9005342100,14000US09005342100,"Census Tract 3421, Litchfield County, Connecticut","Census Tract 3421, Litchfield County, Connecticut",ct,140,0,ACSSF,954,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,547510920.3367146,6.3779549782357756e-06,2271145.0,5290386.0,2438074.0,30788750.0,815356.0,524435.0,22398.0,224368.0,,,7195.0,135207.0,966373.0,58866.0,4232709.0,3090449.0,,,11
09,005,360300,1400000US09005360300,09005360300,3603,CT,5682005,64803,"POLYGON ((906630.4631881387 782566.0575208344, 907960.5534480849 783241.1463988839, 908610.8096521253 783368.343708617, 908997.0490246289 783323.8556730342, 909967.2532666298 782948.4666215845, 910961.634473396 783102.4776138463, 912794.3579356205 783006.7332526172, 913807.3158527391 783386.3495199975, 914644.4032038442 784825.5462813734, 915758.8559246247 785171.7207406536, 915590.0981574326 783476.1115535308, 915604.422227455 781973.7029894781, 915761.0537386733 781952.7386096799, 915365.1421858069 781749.7335802786, 915461.7476302299 780315.1715844179, 915021.4516995952 779794.952715841, 915162.2971743449 777124.607228276, 915902.564836989 775606.1274127864, 915741.3828638192 775360.0140343196, 914045.3971748109 775309.2764123311, 910319.2419509117 774954.7276584327, 909628.5512553006 774684.799360373, 908853.0708101591 774636.3986685049, 908671.570314478 776657.6059239038, 908861.1547110421 777158.6306264758, 908866.3495078118 777228.9366753341, 907911.5406409258 779996.8555759861, 906630.4631881387 782566.0575208344))",360300,9005360300,14000US09005360300,"Census Tract 3603, Litchfield County, Connecticut","Census Tract 3603, Litchfield County, Connecticut",ct,140,0,ACSSF,959,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396,61620407.66614011,5.511161202307451e-05,1193566.0,1118341.0,282031.0,2810800.0,128288.0,29580.0,3957.0,1037.0,,,,69480.0,70940.0,10037.0,6687.0,,,,11
09,007,541300,1400000US09007541300,09007541300,5413,CT,2156003,0,"POLYGON ((1009823.1401360849 773421.319932492, 1010363.8520861479 774397.7263100819, 1010711.0737810439 775464.4235572318, 1011247.0604709556 778147.6106783588, 1012260.5988712409 780534.4499146548, 1014629.7397859127 779474.718037331, 1015233.9409236895 779869.7251536039, 1015015.7300264884 778936.4040927782, 1014889.131008089 778440.7651429803, 1014345.6245138741 777121.00420542, 1014046.5716863471 776330.4819335066, 1013664.1767085022 774872.7341621503, 1013279.2878053227 773387.2993994079, 1013108.4503719567 772623.4627205387, 1013040.6707552838 772495.8921227424, 1012676.5405761144 772461.8067020884, 1011579.2258898864 772345.7352350323, 1011497.6506299321 773563.0902865247, 1011091.6597924877 773566.1757393, 1010040.354389092 773439.6302115449, 1009823.1401360849 773421.319932492))",541300,9007541300,14000US09007541300,"Census Tract 5413, Middlesex County, Connecticut","Census Tract 5413, Middlesex County, Connecticut",ct,140,0,ACSSF,969,,,,,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198,23020783.537602156,0.0002692349715150305,684421.0,369908.0,5226.0,888982.0,44027.0,91925.0,980.0,3701.0,,,,3472.0,1080.0,44988.0,,,,,11
09,007,560200,1400000US09007560200,09007560200,5602,CT,5767189,1176440,"POLYGON ((1027655.3594222444 770586.7291600162, 1028550.2504253112 772931.4874461934, 1029062.9801541615 773574.1509551569, 1029631.7098726993 774914.6854452188, 1029878.6013906897 775671.0869474768, 1030599.0937754143 777187.4704872608, 1031224.2404017061 777927.6181858133, 1032724.328971159 779067.6116938392, 1033517.2195948306 779665.9448137982, 1034476.4083684608 780042.6380869139, 1034769.3761800273 779639.696343574, 1035649.9217012267 779557.9290614071, 1036549.0357850163 779853.3587221769, 1035543.043224913 778788.1934243509, 1034989.6468318325 777172.4279990608, 1034316.8354734714 775981.0075250432, 1035594.1841243893 775704.8735349457, 1034636.1284112401 774073.2092845821, 1033628.6678978232 770920.9554318123, 1032995.7273380447 769804.3314467019, 1032357.8520522817 768250.8269468584, 1033084.7815863733 767953.4058484787, 1034022.1972638868 768013.0368111009, 1033863.4402763091 767279.6769272723, 1034099.4301211922 765690.2282616603, 1034416.2446538073 765379.1428791864, 1034882.1796557929 765281.8075241656, 1035475.3817562114 766093.798484367, 1035570.3150887458 765930.6990947545, 1035906.2991639175 765261.4775461603, 1035644.1971337628 765209.7035568914, 1034524.8974245589 765001.0755612941, 1033135.4996084073 765152.1272649622, 1031675.6013918121 765032.0679124027, 1030465.256818277 764932.4597300518, 1029744.765633665 765285.7190929153, 1028927.4330609691 765849.4930004443, 1028177.5313745206 766812.7353600834, 1027792.0226361954 768147.7302447649, 1027689.303466727 770339.3547873556, 1027655.3594222444 770586.7291600162))",560200,9007560200,14000US09007560200,"Census Tract 5602, Middlesex County, Connecticut","Census Tract 5602, Middlesex County, Connecticut",ct,140,0,ACSSF,982,,,,,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,74448959.6173369,4.549425562706279e-05,1485176.0,1010759.0,199445.0,2128364.0,114699.0,179544.0,12962.0,173505.0,,,14044.0,40322.0,1252375.0,,127783.0,177594.0,,,11
09,007,600100,1400000US09007600100,09007600100,6001,CT,41573118,2010913,"POLYGON ((1057929.3288097559 714373.0997050428, 1061936.7074861648 715593.6777014855, 1067120.1066185776 716346.0101319992, 1067731.4927314017 716406.778033536, 1081993.9334899979 718880.0185623134, 1083637.110863719 718155.9214426448, 1085587.9736825523 716928.7546124338, 1086130.6922161728 716399.4646100387, 1086743.2669639732 715373.4375070017, 1088844.6914713376 711400.0822396805, 1089017.512104952 710885.871924695, 1089121.2175933893 709276.0989299924, 1089093.5775135877 707360.4893333118, 1088981.880472939 706931.9324417782, 1087629.0773567795 707146.6097892965, 1087307.573003656 707137.4073736815, 1086814.5714335758 707285.7181687648, 1085978.6110508353 706761.9839120666, 1085855.84968682 705811.621355743, 1085245.3733250163 705204.9256146764, 1084424.6311303 703921.586874303, 1083206.1911404335 703420.2769698993, 1081272.6475784134 702509.929748351, 1079587.1779671363 701717.8997947439, 1081073.9572041489 700188.9347967138, 1069004.8921639614 698843.3830245492, 1065534.8571042563 698331.4381108175, 1064307.15352748 698059.9010621379, 1062470.387928177 698002.5223964687, 1062009.643701869 697873.055069373, 1060915.558300181 702294.399577831, 1057929.3288097559 714373.0997050428))",600100,9007600100,14000US09007600100,"Census Tract 6001, Middlesex County, Connecticut","Census Tract 6001, Middlesex County, Connecticut",ct,140,0,ACSSF,991,,,,,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290,469040992.18113667,9.14632211579338e-06,2283681.0,1977524.0,427322.0,32844770.0,515242.0,1864792.0,334857.0,683664.0,,,158457.0,149951.0,1986372.0,108707.0,240151.0,,,,11
09,009,125100,1400000US09009125100,09009125100,1251,CT,4155901,17738,"POLYGON ((911573.5967191727 683274.5463182927, 911961.5502281301 684359.6530225017, 912068.7153995559 685192.5684258454, 913276.2294690473 685514.963772699, 913728.6409845182 684799.515071724, 913867.2005751667 684842.7360282853, 914192.7319275857 685255.8445031134, 914971.2817872901 685806.1544696151, 915416.1160904767 686418.8912940607, 916003.4607935824 686263.0409193657, 916064.725594939 685262.6304804486, 916449.1946918053 683475.865091307, 917033.3303341903 683557.6204844296, 917446.9906055046 683343.3863779203, 918615.2360402674 683500.7664630631, 919844.5722311694 683862.4085015159, 920359.9582254682 681958.3041701058, 920642.2079096554 680373.4487984417, 920583.7008466248 679879.5609714596, 917330.6063497802 679180.8793371626, 916634.2003504885 679149.7932913733, 915956.9764135397 678873.8041090448, 915327.079529584 678933.2487336275, 914665.1792301238 679105.4150196929, 913474.1334814837 679391.0197651553, 913160.5670003563 679795.885517126, 911531.9437218062 679983.3560021158, 911472.4630739707 680163.2116451147, 911874.095041714 680775.3141490889, 911389.7338999026 682134.392274825, 911573.5967191727 683274.5463182927))",125100,9009125100,14000US09009125100,"Census Tract 1251, New Haven County, Connecticut","Census Tract 1251, New Haven County, Connecticut",ct,140,0,ACSSF,1006,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557,45009596.45569157,0.00010124507569149193,1084200.0,1059586.0,4604.0,1904809.0,34429.0,53632.0,14067.0,883.0,,,,6503.0,17392.0,1437.0,,,,,11
09,009,130102,1400000US09009130102,09009130102,1301.02,CT,7419600,419365,"POLYGON ((906653.2012017046 693206.8084909933, 908221.8663077992 695362.1344287398, 908015.6231491104 695476.9814697588, 908936.848576513 697706.6563930218, 910586.7700197464 701093.4035295657, 910826.7128093799 702506.2615543312, 911165.4670981558 703495.7165681022, 910878.0155933293 703817.4424606307, 911154.3525780783 703898.0246430258, 911200.0964201542 702338.3424527473, 912184.4225816976 702495.3644033651, 912845.9108791993 702766.9311727801, 913388.5450867038 702055.147203166, 913765.3253157147 702587.9424649245, 914708.5812828173 701862.3466530328, 914883.9187856014 701553.4584963216, 915382.1776092016 701685.3994587349, 915974.6027892918 701289.0431082542, 916103.5360988457 700656.4026610615, 915727.8093682785 699641.5040930309, 915257.9675029477 698794.9228260901, 915778.4932227071 698380.6007144573, 916338.2920997638 698357.4857753867, 916971.4498017593 699062.50433264, 917925.1851416159 699709.9506556154, 918423.0873547258 692230.623738768, 917661.7149775318 692116.2915198642, 913551.1629942795 692161.8869463102, 911534.9844658884 692288.104924858, 909229.9990526004 693123.5695730692, 907803.9965093819 693146.9233784691, 906801.3519836311 692556.1887080794, 906342.3616424184 692279.6173338194, 906653.2012017046 693206.8084909933))",130102,9009130102,14000US09009130102,"Census Tract 1301.02, New Haven County, Connecticut","Census Tract 1301.02, New Haven County, Connecticut",ct,140,0,ACSSF,1011,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2848,84165482.25105183,3.38380999410766e-05,742394.0,644976.0,67436.0,5630879.0,65609.0,137632.0,3880.0,9160.0,,,6573.0,68390.0,357791.0,57738.0,26805.0,,,,11
09,009,140600,1400000US09009140600,09009140600,1406,CT,730798,0,"POLYGON ((945699.1044121326 669363.8747591189, 946910.7604022124 670281.8880201672, 946526.4976674562 671200.9533085126, 945895.5404333298 672242.284421704, 947074.3319146398 672290.2742710991, 948009.9487693687 672331.2022145684, 948458.2825303496 672303.9902875006, 948470.5611820573 672138.1769432832, 948790.403488193 671260.4552473158, 949241.2695205398 669837.3659696114, 948923.835278793 669296.5987208845, 948923.7811982392 669271.4575809528, 947540.14977961 669233.3008270317, 946850.1212963754 669215.5239621019, 945343.1017304576 669176.6786335268, 945699.1044121326 669363.8747591189))",140600,9009140600,14000US09009140600,"Census Tract 1406, New Haven County, Connecticut","Census Tract 1406, New Haven County, Connecticut",ct,140,0,ACSSF,1018,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690,7763798.415599243,0.0006040857514508259,519481.0,103839.0,,93769.0,1997.0,,,,,,,2197.0,,,,,,,2
